datetime,000488,002380,cash,commission,total,returns,equity_curve,drawdown
2009-04-08,0.0,,100040.70000000001,7.8,,,,
2009-04-09,0.0,,100040.70000000001,7.8,,,,
2009-04-10,0.0,,100040.70000000001,7.8,,,,
2009-04-13,0.0,,100040.70000000001,7.8,,,,
2009-04-14,0.0,,100040.70000000001,7.8,,,,
2009-04-15,0.0,,100040.70000000001,7.8,,,,
2009-04-16,0.0,,100040.70000000001,7.8,,,,
2009-04-17,0.0,,100040.70000000001,7.8,,,,
2009-04-20,0.0,,100040.70000000001,7.8,,,,
2009-04-21,0.0,,100040.70000000001,7.8,,,,
2009-04-22,0.0,,100040.70000000001,7.8,,,,
2009-04-23,0.0,,100040.70000000001,7.8,,,,
2009-04-24,0.0,,100040.70000000001,7.8,,,,
2009-04-27,0.0,,100040.70000000001,7.8,,,,
2009-04-28,0.0,,100040.70000000001,7.8,,,,
2009-04-29,0.0,,100040.70000000001,7.8,,,,
2009-04-30,0.0,,100040.70000000001,7.8,,,,
2009-05-04,0.0,,100040.70000000001,7.8,,,,
2009-05-05,0.0,,100040.70000000001,7.8,,,,
2009-05-06,0.0,,100040.70000000001,7.8,,,,
2009-05-07,0.0,,100040.70000000001,7.8,,,,
2009-05-08,0.0,,100040.70000000001,7.8,,,,
2009-05-11,0.0,,100040.70000000001,7.8,,,,
2009-05-12,0.0,,100040.70000000001,7.8,,,,
2009-05-13,0.0,,100040.70000000001,7.8,,,,
2009-05-14,0.0,,100040.70000000001,7.8,,,,
2009-05-15,0.0,,100040.70000000001,7.8,,,,
2009-05-18,0.0,,100040.70000000001,7.8,,,,
2009-05-19,0.0,,100040.70000000001,7.8,,,,
2009-05-20,0.0,,100040.70000000001,7.8,,,,
2009-05-21,0.0,,100040.70000000001,7.8,,,,
2009-05-22,0.0,,100040.70000000001,7.8,,,,
2009-05-25,0.0,,100040.70000000001,7.8,,,,
2009-05-27,0.0,,100040.70000000001,7.8,,,,
2009-06-01,0.0,,100040.70000000001,7.8,,,,
2009-06-02,0.0,,100040.70000000001,7.8,,,,
2009-06-03,0.0,,100040.70000000001,7.8,,,,
2009-06-04,0.0,,100040.70000000001,7.8,,,,
2009-06-05,0.0,,100040.70000000001,7.8,,,,
2009-06-08,0.0,,100040.70000000001,7.8,,,,
2009-06-09,0.0,,100040.70000000001,7.8,,,,
2009-06-10,0.0,,100040.70000000001,7.8,,,,
2009-06-11,0.0,,100040.70000000001,7.8,,,,
2009-06-12,0.0,,100040.70000000001,7.8,,,,
2009-06-15,0.0,,100040.70000000001,7.8,,,,
2009-06-16,0.0,,100040.70000000001,7.8,,,,
2009-06-17,0.0,,100040.70000000001,7.8,,,,
2009-06-18,0.0,,100040.70000000001,7.8,,,,
2009-06-19,0.0,,100040.70000000001,7.8,,,,
2009-06-22,0.0,,100040.70000000001,7.8,,,,
2009-06-23,0.0,,100040.70000000001,7.8,,,,
2009-06-24,0.0,,100040.70000000001,7.8,,,,
2009-06-25,0.0,,100040.70000000001,7.8,,,,
2009-06-26,0.0,,100040.70000000001,7.8,,,,
2009-06-29,0.0,,100040.70000000001,7.8,,,,
2009-06-30,0.0,,100040.70000000001,7.8,,,,
2009-07-01,0.0,,100040.70000000001,7.8,,,,
2009-07-02,0.0,,100040.70000000001,7.8,,,,
2009-07-03,0.0,,100040.70000000001,7.8,,,,
2009-07-06,0.0,,100040.70000000001,7.8,,,,
2009-07-07,0.0,,100040.70000000001,7.8,,,,
2009-07-08,0.0,,100040.70000000001,7.8,,,,
2009-07-09,0.0,,100040.70000000001,7.8,,,,
2009-07-10,0.0,,100040.70000000001,7.8,,,,
2009-07-13,0.0,,100040.70000000001,7.8,,,,
2009-07-14,0.0,,100040.70000000001,7.8,,,,
2009-07-15,0.0,,100040.70000000001,7.8,,,,
2009-07-16,0.0,,100040.70000000001,7.8,,,,
2009-07-17,0.0,,100040.70000000001,7.8,,,,
2009-07-20,0.0,,100040.70000000001,7.8,,,,
2009-07-21,0.0,,100040.70000000001,7.8,,,,
2009-07-22,0.0,,100040.70000000001,7.8,,,,
2009-07-23,0.0,,100040.70000000001,7.8,,,,
2009-07-24,0.0,,100040.70000000001,7.8,,,,
2009-07-28,0.0,,100040.70000000001,7.8,,,,
2009-07-29,0.0,,100040.70000000001,7.8,,,,
2009-07-30,0.0,,100040.70000000001,7.8,,,,
2009-07-31,0.0,,100040.70000000001,7.8,,,,
2009-08-03,0.0,,100040.70000000001,7.8,,,,
2009-08-04,0.0,,100040.70000000001,7.8,,,,
2009-08-05,0.0,,100040.70000000001,7.8,,,,
2009-08-06,0.0,,100040.70000000001,7.8,,,,
2009-08-07,0.0,,100040.70000000001,7.8,,,,
2009-08-10,0.0,,100040.70000000001,7.8,,,,
2009-08-11,0.0,,100040.70000000001,7.8,,,,
2009-08-12,0.0,,100040.70000000001,7.8,,,,
2009-08-13,0.0,,100040.70000000001,7.8,,,,
2009-08-14,0.0,,100040.70000000001,7.8,,,,
2009-08-17,0.0,,100040.70000000001,7.8,,,,
2009-08-18,0.0,,100040.70000000001,7.8,,,,
2009-08-19,0.0,,100040.70000000001,7.8,,,,
2009-08-20,0.0,,100040.70000000001,7.8,,,,
2009-08-21,0.0,,100040.70000000001,7.8,,,,
2009-08-24,0.0,,100040.70000000001,7.8,,,,
2009-08-25,0.0,,100040.70000000001,7.8,,,,
2009-08-26,0.0,,100040.70000000001,7.8,,,,
2009-08-27,0.0,,100040.70000000001,7.8,,,,
2009-08-28,0.0,,100040.70000000001,7.8,,,,
2009-08-31,0.0,,100040.70000000001,7.8,,,,
2009-09-01,0.0,,100040.70000000001,7.8,,,,
2009-09-02,0.0,,100040.70000000001,7.8,,,,
2009-09-03,0.0,,100040.70000000001,7.8,,,,
2009-09-04,0.0,,100040.70000000001,7.8,,,,
2009-09-07,0.0,,100040.70000000001,7.8,,,,
2009-09-08,0.0,,100040.70000000001,7.8,,,,
2009-09-09,0.0,,100040.70000000001,7.8,,,,
2009-09-10,0.0,,100040.70000000001,7.8,,,,
2009-09-11,0.0,,100040.70000000001,7.8,,,,
2009-09-14,0.0,,100040.70000000001,7.8,,,,
2009-09-15,0.0,,100040.70000000001,7.8,,,,
2009-09-16,0.0,,100040.70000000001,7.8,,,,
2009-09-17,0.0,,100040.70000000001,7.8,,,,
2009-09-18,0.0,,100040.70000000001,7.8,,,,
2009-09-21,0.0,,100040.70000000001,7.8,,,,
2009-09-22,0.0,,100040.70000000001,7.8,,,,
2009-09-23,0.0,,100040.70000000001,7.8,,,,
2009-09-24,0.0,,100040.70000000001,7.8,,,,
2009-09-25,0.0,,100040.70000000001,7.8,,,,
2009-09-28,0.0,,100040.70000000001,7.8,,,,
2009-09-29,0.0,,100040.70000000001,7.8,,,,
2009-09-30,0.0,,100040.70000000001,7.8,,,,
2009-10-09,0.0,,100040.70000000001,7.8,,,,
2009-10-12,0.0,,100040.70000000001,7.8,,,,
2009-10-13,0.0,,100040.70000000001,7.8,,,,
2009-10-14,0.0,,100040.70000000001,7.8,,,,
2009-10-15,0.0,,100040.70000000001,7.8,,,,
2009-10-16,0.0,,100040.70000000001,7.8,,,,
2009-10-19,0.0,,100040.70000000001,7.8,,,,
2009-10-20,0.0,,100040.70000000001,7.8,,,,
2009-10-21,0.0,,100040.70000000001,7.8,,,,
2009-10-22,0.0,,100040.70000000001,7.8,,,,
2009-10-23,0.0,,100040.70000000001,7.8,,,,
2009-10-26,0.0,,100040.70000000001,7.8,,,,
2009-10-27,0.0,,100040.70000000001,7.8,,,,
2009-10-28,0.0,,100040.70000000001,7.8,,,,
2009-10-29,0.0,,100040.70000000001,7.8,,,,
2009-10-30,0.0,,100040.70000000001,7.8,,,,
2009-11-02,0.0,,100040.70000000001,7.8,,,,
2009-11-03,0.0,,100040.70000000001,7.8,,,,
2009-11-04,0.0,,100040.70000000001,7.8,,,,
2009-11-05,0.0,,100040.70000000001,7.8,,,,
2009-11-06,0.0,,100040.70000000001,7.8,,,,
2009-11-09,0.0,,100040.70000000001,7.8,,,,
2009-11-10,0.0,,100040.70000000001,7.8,,,,
2009-11-11,0.0,,100040.70000000001,7.8,,,,
2009-11-12,0.0,,100040.70000000001,7.8,,,,
2009-11-13,0.0,,100040.70000000001,7.8,,,,
2009-11-16,0.0,,100040.70000000001,7.8,,,,
2009-11-17,0.0,,100040.70000000001,7.8,,,,
2009-11-18,0.0,,100040.70000000001,7.8,,,,
2009-11-19,0.0,,100040.70000000001,7.8,,,,
2009-11-20,0.0,,100040.70000000001,7.8,,,,
2009-11-23,0.0,,100040.70000000001,7.8,,,,
2009-11-24,0.0,,100040.70000000001,7.8,,,,
2009-11-25,0.0,,100040.70000000001,7.8,,,,
2009-11-26,0.0,,100040.70000000001,7.8,,,,
2009-11-27,0.0,,100040.70000000001,7.8,,,,
2009-11-30,0.0,,100040.70000000001,7.8,,,,
2009-12-01,0.0,,100040.70000000001,7.8,,,,
2009-12-02,0.0,,100040.70000000001,7.8,,,,
2009-12-03,0.0,,100040.70000000001,7.8,,,,
2009-12-04,0.0,,100040.70000000001,7.8,,,,
2009-12-07,0.0,,100040.70000000001,7.8,,,,
2009-12-08,0.0,,100040.70000000001,7.8,,,,
2009-12-09,0.0,,100040.70000000001,7.8,,,,
2009-12-10,0.0,,100040.70000000001,7.8,,,,
2009-12-11,0.0,,100040.70000000001,7.8,,,,
2009-12-14,0.0,,100040.70000000001,7.8,,,,
2009-12-15,0.0,,100040.70000000001,7.8,,,,
2009-12-16,0.0,,100040.70000000001,7.8,,,,
2009-12-17,0.0,,100040.70000000001,7.8,,,,
2009-12-18,0.0,,100040.70000000001,7.8,,,,
2009-12-21,0.0,,100040.70000000001,7.8,,,,
2009-12-22,0.0,,100040.70000000001,7.8,,,,
2009-12-23,0.0,,100040.70000000001,7.8,,,,
2009-12-24,0.0,,100040.70000000001,7.8,,,,
2009-12-25,0.0,,100040.70000000001,7.8,,,,
2009-12-28,0.0,,100040.70000000001,7.8,,,,
2009-12-29,622.4,,99418.50000000001,9.1,,,,
2009-12-30,627.5,,99418.50000000001,9.1,,,,
2009-12-31,627.5,,99418.50000000001,9.1,,,,
2010-01-04,621.6,,99418.50000000001,9.1,,,,
2010-01-05,640.7,,99418.50000000001,9.1,,,,
2010-01-06,629.6999999999999,,99418.50000000001,9.1,,,,
2010-01-07,616.5,,99418.50000000001,9.1,,,,
2010-01-08,624.6,,99418.50000000001,9.1,,,,
2010-01-11,627.5,,99418.50000000001,9.1,,,,
2010-01-12,643.6,,99418.50000000001,9.1,,,,
2010-01-13,626.0,,99418.50000000001,9.1,,,,
2010-01-14,644.4,,99418.50000000001,9.1,,,,
2010-01-15,648.8000000000001,,99418.50000000001,9.1,,,,
2010-01-18,652.4,,99418.50000000001,9.1,,,,
2010-01-19,673.7,,99418.50000000001,9.1,,,,
2010-01-20,656.8,,99418.50000000001,9.1,,,,
2010-01-21,648.0,,99418.50000000001,9.1,,,,
2010-01-22,628.2,,99418.50000000001,9.1,,,,
2010-01-25,619.4,,99418.50000000001,9.1,,,,
2010-01-26,597.4,,99418.50000000001,9.1,,,,
2010-01-27,595.2,,99418.50000000001,9.1,,,,
2010-01-28,594.5,,99418.50000000001,9.1,,,,
2010-01-29,592.3,,99418.50000000001,9.1,,,,
2010-02-01,573.3,,99418.50000000001,9.1,,,,
2010-02-02,574.7,,99418.50000000001,9.1,,,,
2010-02-03,587.9,,99418.50000000001,9.1,,,,
2010-02-04,593.0,,99418.50000000001,9.1,,,,
2010-02-05,580.6,,99418.50000000001,9.1,,,,
2010-02-08,585.7,,99418.50000000001,9.1,,,,
2010-02-09,593.8,,99418.50000000001,9.1,,,,
2010-02-10,602.6,,99418.50000000001,9.1,,,,
2010-02-11,601.1,,99418.50000000001,9.1,,,,
2010-02-12,606.2,,99418.50000000001,9.1,,,,
2010-02-22,599.6,,99418.50000000001,9.1,,,,
2010-02-23,610.6,,99418.50000000001,9.1,,,,
2010-02-24,611.4,,99418.50000000001,9.1,,,,
2010-02-25,615.0,,99418.50000000001,9.1,,,,
2010-02-26,618.7,,99418.50000000001,9.1,,,,
2010-03-01,620.9,,99418.50000000001,9.1,,,,
2010-03-02,626.8,,99418.50000000001,9.1,,,,
2010-03-03,629.6999999999999,,99418.50000000001,9.1,,,,
2010-03-04,606.2,,99418.50000000001,9.1,,,,
2010-03-05,605.5,,99418.50000000001,9.1,,,,
2010-03-08,607.7,,99418.50000000001,9.1,,,,
2010-03-09,601.1,,99418.50000000001,9.1,,,,
2010-03-10,607.7,,99418.50000000001,9.1,,,,
2010-03-11,619.4,,99418.50000000001,9.1,,,,
2010-03-12,623.8000000000001,,99418.50000000001,9.1,,,,
2010-03-15,604.0,,99418.50000000001,9.1,,,,
2010-03-16,599.6,,99418.50000000001,9.1,,,,
2010-03-17,620.9,,99418.50000000001,9.1,,,,
2010-03-18,623.1,,99418.50000000001,9.1,,,,
2010-03-19,630.4,,99418.50000000001,9.1,,,,
2010-03-22,629.6999999999999,,99418.50000000001,9.1,,,,
2010-03-23,620.2,,99418.50000000001,9.1,,,,
2010-03-24,618.7,,99418.50000000001,9.1,,,,
2010-03-25,605.5,,99418.50000000001,9.1,,,,
2010-03-26,612.8,,99418.50000000001,9.1,,,,
2010-03-29,626.8,,99418.50000000001,9.1,,,,
2010-03-30,629.0,,99418.50000000001,9.1,,,,
2010-03-31,637.0,0.0,99418.50000000001,9.1,100055.50000000001,0.0005550000000000832,1.000555,0.0
2010-04-01,639.2,0.0,99418.50000000001,9.1,100057.70000000001,2.1987796772870993e-05,1.0005770000000003,0.0
2010-04-02,649.5,0.0,99418.50000000001,9.1,100068.00000000001,0.00010294060327198373,1.0006800000000002,0.0
2010-04-06,642.9,0.0,99418.50000000001,9.1,100061.40000000001,-6.595515049767631e-05,1.0006140000000001,6.600000000012152e-05
2010-04-07,642.1999999999999,0.0,99418.50000000001,9.1,100060.70000000001,-6.995704637358102e-06,1.000607,7.300000000021178e-05
2010-04-08,656.8,0.0,99418.50000000001,9.1,100075.30000000002,0.0001459114317610144,1.0007530000000002,0.0
2010-04-09,660.5,0.0,99418.50000000001,9.1,100079.00000000001,3.69721599635664e-05,1.0007900000000003,0.0
2010-04-13,655.4,0.0,99418.50000000001,9.1,100073.90000000001,-5.0959741804024183e-05,1.0007390000000003,5.100000000002325e-05
2010-04-14,667.1,0.0,99418.50000000001,9.1,100085.60000000002,0.00011691360084897795,1.0008560000000002,0.0
2010-04-15,652.4,0.0,99418.50000000001,9.1,100070.90000000001,-0.00014687427562021238,1.000709,0.00014700000000011926
2010-04-16,666.4,0.0,99418.50000000001,9.1,100084.90000000001,0.00013990081032555501,1.000849,7.000000000090267e-06
2010-04-19,651.0,0.0,99418.50000000001,9.1,100069.50000000001,-0.0001538693649091316,1.0006950000000001,0.00016100000000007775
2010-04-20,637.8,0.0,99418.50000000001,9.1,100056.30000000002,-0.00013190832371501315,1.000563,0.00029300000000009874
2010-04-21,682.5,0.0,99418.50000000001,9.1,100101.00000000001,0.00044674848060544115,1.0010100000000002,0.0
2010-04-22,671.5,0.0,99418.50000000001,9.1,100090.00000000001,-0.00010988901209774138,1.0009000000000001,0.0001100000000000545
2010-04-23,667.8,0.0,99418.50000000001,9.1,100086.30000000002,-3.696672994302208e-05,1.000863,0.00014700000000011926
2010-04-26,653.9,0.0,99418.50000000001,9.1,100072.40000000001,-0.00013888014643370639,1.000724,0.0002860000000002305
2010-04-27,629.0,0.0,99418.50000000001,9.1,100047.50000000001,-0.000248819854425375,1.000475,0.0005350000000001742
2010-04-28,626.8,0.0,99418.50000000001,9.1,100045.30000000002,-2.1989554961354685e-05,1.000453,0.0005570000000001407
2010-04-29,602.6,0.0,99418.50000000001,9.1,100021.10000000002,-0.00024189042363809143,1.000211,0.0007990000000002162
2010-04-30,600.4,0.0,99418.50000000001,9.1,100018.90000000001,-2.1995358979398638e-05,1.0001889999999998,0.0008210000000004047
2010-05-04,597.4,0.0,99418.50000000001,9.1,100015.90000000001,-2.9994331071425684e-05,1.0001589999999998,0.0008510000000003792
2010-05-05,609.9,0.0,99418.50000000001,9.1,100028.40000000001,0.0001249801281595353,1.0002839999999997,0.0007260000000004485
2010-05-06,576.1999999999999,0.0,99418.50000000001,9.1,99994.70000000001,-0.00033690431917332564,0.9999469999999998,0.0010630000000003692
2010-05-07,564.5,0.0,99418.50000000001,9.1,99983.00000000001,-0.00011700620132859552,0.9998299999999999,0.001180000000000292
2010-05-10,572.5,0.0,99418.50000000001,9.1,99991.00000000001,8.001360231246757e-05,0.99991,0.001100000000000212
2010-05-11,549.8000000000001,0.0,99418.50000000001,9.1,99968.30000000002,-0.00022702043183886467,0.999683,0.0013270000000001891
2010-05-12,555.7,0.0,99418.50000000001,9.1,99974.20000000001,5.901870893065819e-05,0.9997419999999999,0.001268000000000269
2010-05-13,564.5,0.0,99418.50000000001,9.1,99983.00000000001,8.802270985919236e-05,0.99983,0.001180000000000181
2010-05-14,558.6,0.0,99418.50000000001,9.1,99977.10000000002,-5.9010031705386545e-05,0.999771,0.0012390000000002122
2010-05-17,518.3,0.0,99418.50000000001,9.1,99936.80000000002,-0.0004030923081386195,0.9993679999999999,0.0016420000000002544
2010-05-18,522.7,0.0,99418.50000000001,9.1,99941.20000000001,4.4027825585768454e-05,0.999412,0.0015980000000002104
2010-05-19,516.8000000000001,0.0,99418.50000000001,9.1,99935.30000000002,-5.9034712410865886e-05,0.999353,0.0016570000000001306
2010-05-20,508.0,0.0,99418.50000000001,9.1,99926.50000000001,-8.805697286151659e-05,0.999265,0.0017450000000002186
2010-05-21,515.3,0.0,99418.50000000001,9.1,99933.80000000002,7.305369446553023e-05,0.9993380000000001,0.0016720000000001178
2010-05-24,535.1,0.0,99418.50000000001,9.1,99953.60000000002,0.000198131162829851,0.9995360000000001,0.0014740000000000864
2010-05-25,523.4,0.0,99418.50000000001,9.1,99941.90000000001,-0.00011705431320141457,0.9994190000000001,0.00159100000000012
2010-05-26,524.9,0.0,99418.50000000001,9.1,99943.40000000001,1.5008720066322923e-05,0.999434,0.0015760000000001329
2010-05-27,531.5,0.0,99418.50000000001,9.1,99950.00000000001,6.60373771554923e-05,0.9995,0.0015100000000001224
2010-05-28,538.8,0.0,99418.50000000001,9.1,99957.30000000002,7.303651825907309e-05,0.999573,0.0014370000000001326
2010-06-01,518.3,0.0,99418.50000000001,9.1,99936.80000000002,-0.00020508757239345865,0.999368,0.0016420000000001433
2010-06-02,521.9,0.0,99418.50000000001,9.1,99940.40000000001,3.602276638825508e-05,0.999404,0.0016060000000002184
2010-06-03,516.8000000000001,0.0,99418.50000000001,9.1,99935.30000000002,-5.103041412668485e-05,0.999353,0.0016570000000001306
2010-06-04,520.5,0.0,99418.50000000001,9.1,99939.00000000001,3.702395449844964e-05,0.9993899999999999,0.0016200000000002879
2010-06-07,508.7,0.0,99418.50000000001,9.1,99927.20000000001,-0.00011807202393465666,0.9992719999999998,0.0017380000000003504
2010-06-08,510.20000000000005,0.0,99418.50000000001,9.1,99928.70000000001,1.501092795552772e-05,0.9992869999999998,0.0017230000000003631
2010-06-09,530.0,0.0,99418.50000000001,9.1,99948.50000000001,0.00019814127472894683,0.9994849999999998,0.0015250000000003316
2010-06-10,526.3,0.0,99418.50000000001,9.1,99944.80000000002,-3.701906481834438e-05,0.9994479999999999,0.0015620000000002854
2010-06-11,532.2,0.0,99418.50000000001,9.1,99950.70000000001,5.903258598749517e-05,0.9995069999999999,0.0015030000000002541
2010-06-17,536.5999999999999,0.0,99418.50000000001,9.1,99955.10000000002,4.40217026995704e-05,0.9995510000000001,0.001459000000000099
2010-06-18,534.4,0.0,99418.50000000001,9.1,99952.90000000001,-2.2009882437279416e-05,0.999529,0.0014810000000001766
2010-06-21,556.6,0.0,99418.50000000001,9.1,99975.10000000002,0.00022210461127203374,0.9997510000000002,0.0012590000000000101
2010-06-22,549.0,0.0,99418.50000000001,9.1,99967.50000000001,-7.601892871333948e-05,0.9996750000000001,0.0013350000000000861
2010-06-23,541.3000000000001,0.0,99418.50000000001,9.1,99959.80000000002,-7.702503313578024e-05,0.9995980000000001,0.0014120000000000799
2010-06-24,543.6,0.0,99418.50000000001,9.1,99962.10000000002,2.300924971843088e-05,0.9996210000000001,0.0013890000000000846
2010-06-25,539.8,0.0,99418.50000000001,9.1,99958.30000000002,-3.801440746042939e-05,0.9995830000000001,0.001427000000000067
2010-06-28,533.6999999999999,0.0,99418.50000000001,9.1,99952.20000000001,-6.102544761166229e-05,0.9995220000000001,0.0014880000000000448
2010-06-29,504.6,0.0,99418.50000000001,9.1,99923.10000000002,-0.00029113916452050415,0.9992310000000003,0.001778999999999864
2010-06-30,493.9,0.0,99418.50000000001,9.1,99912.40000000001,-0.00010708234632439417,0.9991240000000002,0.0018859999999999433
2010-07-01,489.29999999999995,0.0,99418.50000000001,9.1,99907.80000000002,-4.604033133015495e-05,0.9990780000000004,0.0019319999999998227
2010-07-02,491.6,0.0,99418.50000000001,9.1,99910.10000000002,2.3021225570074577e-05,0.9991010000000005,0.0019089999999997165
2010-07-05,487.0,0.0,99418.50000000001,9.1,99905.50000000001,-4.6041391210782656e-05,0.9990550000000004,0.001954999999999818
2010-07-06,497.70000000000005,0.0,99418.50000000001,9.1,99916.20000000001,0.00010710121064394507,0.9991620000000002,0.0018479999999999608
2010-07-07,500.0,0.0,99418.50000000001,9.1,99918.50000000001,2.301929016512716e-05,0.9991850000000002,0.0018249999999999655
2010-07-08,493.9,0.0,99418.50000000001,9.1,99912.40000000001,-6.104975555087933e-05,0.9991240000000001,0.0018860000000000543
2010-07-09,509.99999999999994,0.0,99418.50000000001,9.1,99928.50000000001,0.00016114115965581988,0.9992850000000001,0.0017250000000000876
2010-07-12,532.9,0.0,99418.50000000001,9.1,99951.40000000001,0.00022916385215432378,0.9995140000000001,0.0014960000000000528
2010-07-13,523.7,0.0,99418.50000000001,9.1,99942.20000000001,-9.204473374058164e-05,0.9994220000000001,0.0015880000000000338
2010-07-14,536.0,0.0,99418.50000000001,9.1,99954.50000000001,0.00012307113511611512,0.9995450000000001,0.0014650000000000496
2010-07-15,516.0999999999999,0.0,99418.50000000001,9.1,99934.60000000002,-0.00019909058621669917,0.9993460000000002,0.0016639999999999988
2010-07-16,527.6,0.0,99418.50000000001,9.1,99946.10000000002,0.00011507525921961026,0.9994610000000003,0.0015489999999999116
2010-07-19,535.2,0.0,99418.50000000001,9.1,99953.70000000001,7.604098609137466e-05,0.9995370000000001,0.0014730000000000576
2010-07-20,542.1,0.0,99418.50000000001,9.1,99960.60000000002,6.903196179841586e-05,0.9996060000000002,0.0014039999999999608
2010-07-21,543.6,0.0,99418.50000000001,9.1,99962.10000000002,1.500591232939108e-05,0.9996210000000002,0.0013889999999999736
2010-07-22,545.0999999999999,0.0,99418.50000000001,9.1,99963.60000000002,1.5005687155511538e-05,0.9996360000000003,0.0013739999999998753
2010-07-23,544.4,0.0,99418.50000000001,9.1,99962.90000000001,-7.002548927936836e-06,0.9996290000000002,0.0013809999999999656
2010-07-26,545.0999999999999,0.0,99418.50000000001,9.1,99963.60000000002,7.0025979639343205e-06,0.9996360000000003,0.0013739999999998753
2010-07-27,542.8,0.0,99418.50000000001,9.1,99961.30000000002,-2.300837504853881e-05,0.9996130000000003,0.0013969999999998706
2010-07-28,554.3000000000001,0.0,99418.50000000001,9.1,99972.80000000002,0.00011504452223021211,0.9997280000000004,0.0012819999999997833
2010-07-29,558.9000000000001,0.0,99418.50000000001,9.1,99977.40000000001,4.601251540403695e-05,0.9997740000000003,0.0012359999999999038
2010-07-30,560.4,0.0,99418.50000000001,9.1,99978.90000000001,1.50033907662106e-05,0.9997890000000001,0.0012210000000000276
2010-08-02,569.6,0.0,99418.50000000001,9.1,99988.10000000002,9.201941609693343e-05,0.9998810000000002,0.0011289999999999356
2010-08-03,553.5,0.0,99418.50000000001,9.1,99972.00000000001,-0.0001610191612801959,0.9997200000000003,0.0012899999999999023
2010-08-04,553.5,0.0,99418.50000000001,9.1,99972.00000000001,0.0,0.9997200000000003,0.0012899999999999023
2010-08-05,553.5,0.0,99418.50000000001,9.1,99972.00000000001,0.0,0.9997200000000003,0.0012899999999999023
2010-08-06,565.8000000000001,0.0,99418.50000000001,9.1,99984.30000000002,0.00012303444964589794,0.9998430000000003,0.001166999999999918
2010-08-09,582.5999999999999,0.0,99418.50000000001,9.1,100001.10000000002,0.00016802638014179472,1.0000110000000004,0.00099899999999975
2010-08-10,561.2,0.0,99418.50000000001,9.1,99979.70000000001,-0.00021399764602603177,0.9997970000000003,0.0012129999999999086
2010-08-11,571.9,0.0,99418.50000000001,9.1,99990.40000000001,0.00010702172541021682,0.9999040000000002,0.0011059999999999404
2010-08-12,558.9000000000001,0.0,99418.50000000001,9.1,99977.40000000001,-0.00013001248119814957,0.9997740000000003,0.0012359999999999038
2010-08-13,562.6999999999999,0.0,99418.50000000001,9.1,99981.20000000001,3.800858994140732e-05,0.9998120000000004,0.0011979999999998103
2010-08-16,0.0,0.0,99979.90000000001,10.4,99979.90000000001,-1.3002444459564444e-05,0.9997990000000003,0.001210999999999851
2010-08-17,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-08-18,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-08-19,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-08-20,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-08-23,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-08-24,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-08-25,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-08-26,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-08-27,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-08-30,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-08-31,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-09-01,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-09-02,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-09-03,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-09-06,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-09-07,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-09-08,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-09-09,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-09-10,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-09-13,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-09-14,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-09-15,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
2010-09-16,0.0,0.0,99979.90000000001,10.4,99979.90000000001,0.0,0.9997990000000003,0.001210999999999851
